[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.ExecutableArchiveLauncher: void postProcessClassPathArchives(java.util.List)>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.ExecutableArchiveLauncher: java.util.List getClassPathArchives()>/assign/instruction8	java.util.List
[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.ExecutableArchiveLauncher: java.util.List getClassPathArchives()>/new org.springframework.boot.loader.ExecutableArchiveLauncher$1/0]	<org.springframework.boot.loader.ExecutableArchiveLauncher$1: boolean matches(org.springframework.boot.loader.archive.Archive$Entry)>/org.springframework.boot.loader.ExecutableArchiveLauncher.isNestedArchive/0	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.JarLauncher: boolean isNestedArchive(org.springframework.boot.loader.archive.Archive$Entry)>/return/instruction8	boolean
[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.ExecutableArchiveLauncher: java.util.List getClassPathArchives()>/new org.springframework.boot.loader.ExecutableArchiveLauncher$1/0]	<org.springframework.boot.loader.ExecutableArchiveLauncher$1: boolean matches(org.springframework.boot.loader.archive.Archive$Entry)>/org.springframework.boot.loader.ExecutableArchiveLauncher.isNestedArchive/0	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.JarLauncher: boolean isNestedArchive(org.springframework.boot.loader.archive.Archive$Entry)>/return/instruction12	boolean
[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: void launch(java.lang.String[])>/org.springframework.boot.loader.Launcher.createClassLoader/0	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: java.lang.ClassLoader createClassLoader(java.util.List)>/return/instruction20	java.lang.ClassLoader
[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: java.lang.ClassLoader createClassLoader(java.util.List)>/org.springframework.boot.loader.Launcher.createClassLoader/0	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: java.lang.ClassLoader createClassLoader(java.net.URL[])>/return/instruction7	org.springframework.boot.loader.LaunchedURLClassLoader
[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: void launch(java.lang.String[],java.lang.String,java.lang.ClassLoader)>/org.springframework.boot.loader.Launcher.createMainMethodRunner/0	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: org.springframework.boot.loader.MainMethodRunner createMainMethodRunner(java.lang.String,java.lang.String[],java.lang.ClassLoader)>/return/instruction7	org.springframework.boot.loader.MainMethodRunner
[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.ExecutableArchiveLauncher: void <init>()>/org.springframework.boot.loader.ExecutableArchiveLauncher.createArchive/0	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: org.springframework.boot.loader.archive.Archive createArchive()>/return/instruction50	org.springframework.boot.loader.archive.Archive
[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: void launch(java.lang.String[])>/org.springframework.boot.loader.Launcher.getMainClass/0	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.ExecutableArchiveLauncher: java.lang.String getMainClass()>/return/instruction21	java.lang.String
[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: void launch(java.lang.String[])>/org.springframework.boot.loader.Launcher.getClassPathArchives/0	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.ExecutableArchiveLauncher: java.util.List getClassPathArchives()>/return/instruction10	java.util.ArrayList
[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/0]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(byte[])>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/0]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(java.lang.String)>/java.lang.String.getBytes/0	byte[]
